0002 00310 1| |  3.48704368|  0.22685505|  -27.1|  -63.3| 32| 38| 1.5| 1.6|1979.94|1975.40| 4|0.6|0.8|0.6|0.8|11.801|0.105|11.083|0.095|999| |         |  3.48709889|  0.22698361|1.87|1.66| 49.9| 77.2| | 0.0
0002 00322 1| |  3.04238814|  0.24384328|   82.5|  -84.5| 31| 44| 1.4| 1.4|1986.37|1979.71| 3|0.2|0.7|0.2|0.7|11.286|0.065|10.770|0.063|999|T|         |  3.04220028|  0.24404111|1.81|1.57| 31.6| 47.1| |-0.1
0002 00326 1| |  3.70711894|  0.24009262|    2.5|   -5.2| 25| 28| 1.3| 1.4|1982.09|1977.07| 7|1.4|1.5|1.4|1.4|11.493|0.083|10.440|0.052|999|T|         |  3.70711806|  0.24008861|1.81|1.57| 33.9| 48.2| |-0.1
0002 00328 1| |  2.91009316|  0.80972548|  -16.0|  -20.7| 61| 79| 1.7| 1.9|1974.07|1959.66| 3|1.1|0.1|1.1|0.1|12.286|0.185|11.570|0.136|999| |         |  2.91012917|  0.80977389|1.87|1.61| 68.2| 98.5| |-0.1
0002 00335 1| |  3.31262688|  1.13325747|  -18.7|    0.3| 14| 19| 1.0| 1.0|1986.20|1984.68|12|1.1|0.9|1.0|1.0|11.023|0.057| 9.404|0.023|999|T|         |  3.31266833|  1.13325667|1.82|1.80| 16.4| 22.0| | 0.0
0002 00336 1| |  3.64187365|  1.92286301|   -6.7|   -6.7| 29| 33| 1.5| 1.5|1981.28|1977.85| 6|0.7|0.7|0.7|0.7|11.591|0.078|10.856|0.070|999|T|         |  3.64189139|  1.92287333|1.80|1.76| 40.7| 53.8| |-0.1
0002 00337 1| |  2.71017612|  1.94126106|   12.1|   -5.1| 55| 63| 1.8| 1.8|1977.69|1971.34| 3|0.2|0.1|0.2|0.1|11.985|0.133|11.128|0.095|999| |         |  2.71014833|  1.94127306|1.76|1.50| 60.1| 73.2| |-0.2
0002 00345 1| |  3.63914560|  2.49022202|  -31.0|  -15.3| 58| 73| 2.6| 2.7|1978.43|1972.25| 3|2.8|0.6|2.8|0.6|12.326|0.191|12.672|0.280|999| |         |  3.63916889|  2.49027472|1.89|1.73| 90.3|137.6| | 0.0
0002 00347 1| |  3.54168122|  2.48609324|   17.2|   -9.7| 37| 47| 1.9| 1.9|1977.14|1972.61| 4|1.2|0.1|1.2|0.2|12.318|0.182|12.289|0.230|999| |         |  3.54161306|  2.48611306|1.89|1.69| 77.5|116.4| | 0.1
0002 00355 1| |  2.54354924|  2.46718984|   -1.3|   -0.8| 62| 67| 2.0| 2.0|1967.98|1963.18| 4|1.6|0.5|1.6|0.4|12.140|0.169|12.013|0.225|999| |         |  2.54350417|  2.46717583|1.76|1.62|111.2|134.1| |-0.1
0002 00366 1| |  2.74605500|  1.87624173|    3.3|  -10.0| 95|111| 2.7| 2.8|1971.37|1962.27| 2|   |   |   |   |12.748|0.282|12.473|0.256|999| |         |  2.74604778|  1.87626556|1.76|1.42|109.5|138.3| |-0.2
0002 00370 1| |  3.07473614|  1.16672872|    1.3|   15.3| 23| 30| 1.3| 1.4|1984.73|1979.44| 6|0.7|0.9|0.6|0.9|10.934|0.056|10.599|0.059|999|T|         |  3.07473444|  1.16668833|1.93|1.70| 28.2| 43.5| |-0.1
0002 00371 1| |  2.67514038|  1.86847814|    0.3|  -29.2| 53| 65| 1.7| 1.8|1980.49|1972.53| 4|0.2|0.9|0.2|0.9|12.304|0.200|11.865|0.204|999| |         |  2.67514222|  1.86855667|1.68|1.48| 98.0|119.3| |-0.2
0002 00372 1| |  3.52640721|  2.44703041|   -8.8|  -10.2| 40| 48| 1.8| 1.8|1977.17|1972.74| 4|0.9|1.4|0.9|1.4|12.010|0.128|11.990|0.207|999| |         |  3.52642889|  2.44702083|1.87|1.69| 69.6| 96.8| | 0.1
0002 00375 1| |  3.64396385|  2.44012085|    5.2|  -13.4| 17| 23| 1.3| 1.3|1987.93|1985.30| 6|0.7|0.9|0.7|0.9|10.558|0.039|10.070|0.035|999|T|         |  3.64395250|  2.44014833|1.89|1.76| 18.9| 27.4| |-0.1
0002 00376 1| |  3.77096663|  1.17017709|    7.3|  -16.2| 52| 64| 1.7| 1.7|1978.79|1970.37| 3|0.0|0.3|0.0|0.4|12.896|0.275|11.103|0.082|999| |         |  3.77094944|  1.17021500|1.81|1.65| 56.1| 74.2| |-0.2
0002 00378 1|P|  3.35410343|  2.43857030|    5.8|  -22.8| 54| 67| 1.6| 1.7|1973.53|1960.92| 4|1.8|1.5|1.8|1.5|12.282|0.194|11.243|0.099| 15|T|         |  3.35399750|  2.43844389|1.85|1.65| 60.7| 85.1|D| 0.0
0002 00378 2|P|  3.35410343|  2.43857030|    5.8|  -22.8| 54| 67| 1.6| 1.7|1973.53|1960.92| 4|1.8|1.5|1.8|1.5|12.344|0.200|11.916|0.189| 15|T|         |  3.35419361|  2.43882278|1.84|1.65| 76.3|106.7|D| 0.0
0002 00394 1| |  3.14554574|  1.19477923|   13.6|    6.8| 38| 35| 1.6| 1.6|1983.54|1978.29| 5|0.4|1.7|0.4|1.8|11.777|0.094|11.421|0.118|999| |         |  3.14551944|  1.19478056|1.85|1.68| 54.1| 79.4| |-0.1
0002 00400 1| |  2.82715072|  1.20303350|  -67.8|  -56.6| 37| 53| 1.5| 1.6|1984.44|1975.12| 3|0.4|1.2|0.4|1.2|11.319|0.077|10.828|0.079|999|T|         |  2.82730444|  1.20316750|1.84|1.50| 38.7| 58.5| |-0.2
0002 00403 1| |  3.72843556|  1.20547888|   55.5|  -23.4| 83|102| 2.6| 2.7|1976.15|1966.57| 2|   |   |   |   |12.676|0.254|11.940|0.193|999| |         |  3.72830861|  1.20553306|1.77|1.67| 92.2|122.3| |-0.1
0002 00418 1| |  3.14691395|  1.80443404|   25.0|  -85.9| 31| 31| 1.5| 1.5|1982.43|1978.77| 6|0.9|0.7|0.9|0.7|11.722|0.078|10.771|0.059|999|T|         |  3.14685444|  1.80463750|1.75|1.59| 38.4| 48.9| |-0.2
0002 00422 1| |  3.27401178|  1.79656409|   -6.3|  -39.3| 30| 31| 1.3| 1.3|1983.40|1978.42| 5|1.2|0.5|1.2|0.5|11.537|0.069|10.809|0.061|999|T|         |  3.27402611|  1.79665556|1.80|1.77| 34.1| 45.6| |-0.1
0002 00424 1| |  2.94225664|  2.35408580|   -1.3|   -8.6| 44| 40| 1.7| 1.8|1979.92|1976.41| 4|0.9|0.7|0.9|0.7|11.974|0.129|11.072|0.088|999| |         |  2.94226306|  2.35409444|1.78|1.45| 53.6| 72.4| |-0.2
0002 00428 1| |  2.50737229|  2.01726661|   -0.6|  -17.3| 87| 92| 2.1| 2.2|1956.24|1949.18| 3|0.3|0.6|0.3|0.6|11.921|0.125|11.199|0.101|999| |         |  2.50737333|  2.01730722|1.69|1.53|115.0|131.9| |-0.2
0002 00449 1| |  3.05997897|  2.33062984|   -0.4|  -20.8| 23| 29| 1.4| 1.5|1985.06|1980.59| 6|0.7|0.6|0.7|0.6|11.743|0.090|10.214|0.041|999|T|         |  3.05997611|  2.33067944|1.85|1.49| 28.4| 41.3| |-0.1
0002 00451 1| |  3.31366797|  1.75152318|   32.1|   -7.0| 38| 46| 1.4| 1.5|1977.38|1971.66| 5|1.3|0.3|1.4|0.3|12.026|0.114|11.413|0.095|999| |         |  3.31359167|  1.75154306|1.79|1.74| 51.5| 66.5| |-0.1
0002 00454 1| |  3.27402783|  2.02905946|   48.9|    0.8| 34| 38| 1.5| 1.5|1976.66|1973.09| 5|1.1|0.6|1.1|0.6|12.427|0.201|11.454|0.107|999| |         |  3.27390222|  2.02907306|1.84|1.65| 61.0| 86.2| |-0.1
0002 00458 1| |  3.22009505|  1.40221969|  -15.3|  -28.8| 28| 31| 1.3| 1.3|1980.99|1978.10| 5|2.0|0.5|2.0|0.5|11.675|0.085|10.559|0.052|999|T|         |  3.22012056|  1.40228722|1.79|1.72| 38.3| 46.3| |-0.1
0002 00463 1| |  3.72896452|  2.30729189|   74.8|    5.9| 45| 51| 1.8| 1.8|1978.48|1972.76| 4|0.4|1.7|0.4|1.8|11.973|0.123|11.606|0.135|999| |         |  3.72880000|  2.30723722|1.89|1.81| 59.7| 88.9| | 0.0
0002 00468 1| |  2.66361790|  2.30067373|    0.1|    1.9|  8| 10| 1.0| 1.1|1990.31|1990.05|13|1.0|1.2|1.1|1.3| 9.702|0.025| 8.298|0.014|999|T|   868   |  2.66361667|  2.30067056|1.79|1.66|  8.1|  9.6| |-0.2
0002 00471 1|X|            |            |       |       |   |   |    |    |       |       |  |   |   |   |   |12.763|0.332|11.731|0.200|999| |         |  2.63362611|  1.42045833|1.82|1.46| 94.3|142.2| |-0.1
0002 00473 1| |  3.11531310|  2.29985088|    3.9|  -11.8| 57| 43| 2.6| 2.6|1977.91|1977.07| 3|0.1|0.6|0.0|0.6|12.503|0.243|12.471|0.253|999| |         |  3.11530556|  2.29989917|1.86|1.58| 94.2|138.5| |-0.1
0002 00493 1| |  2.91403162|  1.44663144|   -3.3|  -18.9| 67| 81| 1.7| 1.9|1969.04|1956.22| 3|0.0|0.5|0.0|0.4|12.122|0.164|11.880|0.203|999| |         |  2.91403917|  1.44667694|1.72|1.45| 78.2|105.3| |-0.2
0002 00500 1| |  3.10076501|  2.27433546|   -7.0|  -38.0|103|129| 2.8| 3.2|1969.58|1954.07| 2|   |   |   |   |13.561|0.464|13.158|0.386|999| |         |  3.10078139|  2.27442444|1.87|1.58|121.4|176.0| |-0.1
0002 00508 1| |  3.46544136|  1.46737963|    3.9|  -15.8| 88|109| 2.6| 2.8|1974.12|1962.95| 2|   |   |   |   |12.778|0.252|11.755|0.152|999| |         |  3.46543222|  1.46741583|1.85|1.76| 99.0|135.0| |-0.1
0002 00518 1| |  2.82166896|  1.34824171|   -3.9|   -3.1| 52| 70| 2.3| 2.4|1987.12|1981.46| 3|4.3|1.2|4.3|1.2|13.204|0.409|11.464|0.132|999| |         |  2.82175306|  1.34828000|1.73|1.44| 81.6|118.6| |-0.2
0002 00532 1| |  3.36875904|  1.48315369|   27.3|   -6.4| 35| 37| 1.5| 1.5|1975.40|1972.77| 5|1.6|0.5|1.5|0.5|12.572|0.223|11.421|0.105|999|T|         |  3.36868028|  1.48316361|1.80|1.72| 67.0| 86.7| |-0.1
0002 00536 1| |  2.73577647|  2.24016995|   -0.6|  -18.9| 52| 61| 1.7| 1.8|1978.83|1972.63| 3|0.3|0.9|0.3|0.8|11.890|0.104|11.213|0.095|999| |         |  2.73577806|  2.24021444|1.74|1.55| 56.7| 69.6| |-0.2
0002 00559 1| |  3.46803157|  1.31590133|   14.7|  -13.1| 20| 23| 1.3| 1.3|1986.86|1985.36| 4|2.6|0.9|2.7|0.9|10.691|0.041|10.169|0.038|999|T|         |  3.46800389|  1.31593306|1.82|1.78| 22.8| 27.4| |-0.1
0002 00565 1| |  2.55567725|  2.19978212|   10.5|  -47.8| 39| 42| 1.6| 1.6|1977.80|1975.44| 6|0.4|0.5|0.4|0.6|11.666|0.092|10.840|0.080|999|T|         |  2.55565167|  2.19989139|1.65|1.54| 52.7| 57.5| |-0.2
0002 00567 1| |  2.98682968|  2.19773011|   -6.9|  -14.8| 57| 70| 1.9| 1.9|1977.88|1969.40| 3|0.3|1.0|0.3|1.0|13.295|0.389|11.180|0.090|999| |         |  2.98684528|  2.19776472|1.75|1.53| 62.9| 82.1| |-0.2
0002 00571 1| |  3.21965243|  2.18409826|    6.7|   -3.4| 53| 69| 1.8| 1.9|1981.59|1971.94| 4|1.5|0.7|1.6|0.7|13.405|0.411|12.045|0.207|999| |         |  3.21966361|  2.18407278|1.88|1.61| 96.2|140.9| |-0.1
0002 00579 1| |  3.47916609|  2.17991805|   -3.7|  -47.5| 65| 80| 1.9| 2.0|1972.24|1960.66| 3|0.4|0.5|0.4|0.5|13.052|0.341|11.507|0.119|999| |         |  3.47917472|  2.18002583|1.84|1.84| 75.0|102.0| | 0.0
0002 00596 1| |  3.67684214|  1.61401325|   41.7|  -13.5| 33| 42| 1.4| 1.4|1979.99|1974.94| 5|0.6|1.0|0.6|1.1|11.783|0.081|11.025|0.075|999|T|         |  3.67674833|  1.61403639|1.78|1.71| 43.3| 55.4| | 0.0
0002 00599 1| |  2.62495696|  1.62322328|   65.7|    5.1| 39| 47| 1.4| 1.4|1976.33|1970.46| 5|0.5|1.3|0.6|1.4|12.000|0.140|10.878|0.080|999|T|         |  2.62480833|  1.62321611|1.70|1.53| 54.2| 67.2| |-0.1
0002 00601 1| |  2.79333621|  1.62835403|    7.6|   -8.4|109|127| 2.9| 3.1|1967.08|1955.16| 2|   |   |   |   |13.531|0.460|12.446|0.261|999| |         |  2.79331861|  1.62837417|1.73|1.44|129.9|171.2| |-0.1
0002 00613 1| |  3.33973791|  2.12365075|   36.6|    4.0| 55| 70| 1.5| 1.7|1971.52|1956.10| 4|2.1|0.2|2.2|0.2|12.667|0.239|11.566|0.116|999| |         |  3.33965500|  2.12364139|1.86|1.67| 62.8| 92.8| | 0.0
0002 00648 1| |  3.10569110|  1.26649038|   34.5|  -52.2| 37| 36| 1.6| 1.6|1979.62|1976.65| 4|0.9|0.6|0.9|0.6|11.943|0.120|11.083|0.089|999| |         |  3.10560278|  1.26662389|1.79|1.63| 53.1| 71.1| |-0.1
0002 00649 1| |  2.80148315|  1.26498587|   22.2|   -9.8| 17| 25| 1.1| 1.2|1987.53|1982.19| 9|1.0|1.0|1.1|0.9|10.376|0.039| 9.884|0.036|999|T|         |  2.80143250|  1.26501250|1.82|1.41| 18.3| 28.6| |-0.1
0002 00650 1| |  2.70270836|  2.07564649|   16.0|  -12.3| 65| 71| 1.9| 1.9|1972.70|1967.10| 3|0.4|1.2|0.4|1.2|12.342|0.214|11.203|0.105|999| |         |  2.70267111|  2.07567528|1.72|1.48| 73.6| 85.0| |-0.1
0002 00653 1| |  2.90957072|  1.67326644|   22.2|    8.2| 53| 42| 1.8| 1.8|1974.88|1974.95| 4|0.9|0.9|0.9|0.9|11.983|0.125|11.730|0.162|999| |         |  2.90951583|  1.67323750|1.74|1.54| 71.6| 84.8| |-0.3
0002 00654 1| |  3.16727531|  2.06572693|   -2.7|  -13.4| 60| 81| 2.5| 2.6|1984.30|1976.73| 2|   |   |   |   |13.431|0.386|11.293|0.095|999| |         |  3.16728111|  2.06575833|1.83|1.57| 62.8| 90.2| |-0.2
0002 00666 1| |  2.94678199|  1.68144077|    5.2|  -11.4|112|125| 2.9| 3.1|1965.50|1956.40| 2|   |   |   |   |14.496|0.626|12.329|0.226|999| |         |  2.94677000|  1.68146778|1.73|1.53|135.8|166.3| |-0.3
0002 00670 1| |  4.70914202|  2.30812562|   -7.0|  -16.7| 19| 24| 1.3| 1.2|1987.84|1984.63| 9|1.1|0.6|1.1|0.6|11.205|0.058| 9.940|0.030|999|T|         |  4.70915889|  2.30816528|1.80|1.59| 20.4| 27.2| |-0.3
0002 00686 1| |  4.76532766|  2.44232382|  -34.0|  -23.5| 36| 39| 1.6| 1.6|1982.70|1978.91| 4|0.6|1.0|0.6|1.1|11.729|0.075|11.141|0.077|999|T|         |  4.76541056|  2.44236667|1.67|1.55| 42.8| 54.3| |-0.2
0002 00692 1| |  4.27984688|  1.89205566|   -9.7|  -16.7| 31| 38| 1.4| 1.4|1978.69|1974.29| 5|2.4|0.9|2.4|0.9|11.751|0.099|10.772|0.075|999|T|         |  4.27989361|  1.89208972|1.71|1.46| 47.8| 61.4| |-0.1
0002 00697 1| |  4.25753549|  0.00016263|  -13.8|  -19.0| 24| 31| 1.1| 1.2|1983.06|1977.36| 5|1.6|2.5|1.6|2.5|11.152|0.064|10.524|0.053|999|T|         |  4.25756611|  0.00018944|1.88|1.71| 30.1| 45.6| |-0.1
0002 00703 1| |  4.58788885|  0.52437852|  -15.0|  -16.2| 32| 41| 1.3| 1.3|1984.42|1978.21| 4|0.3|1.7|0.3|1.7|12.438|0.216|10.346|0.044|999|T|         |  4.58792333|  0.52441556|1.78|1.69| 33.2| 44.8| |-0.2
0002 00709 1| |  4.51505822|  0.61664815|   -3.0|    5.7|  4|  5| 0.9| 1.0|1991.36|1991.20|16|0.8|0.8|0.8|0.8| 8.634|0.017| 7.268|0.010|999|T|         |  4.51506500|  0.61663500|1.83|1.67|  4.4|  5.3| |-0.1
0002 00715 1| |  4.47774093|  0.37782532|  330.7|   99.4|  9| 12| 1.2| 1.2|1991.03|1990.40| 9|0.4|0.7|0.4|0.7| 9.519|0.022| 8.860|0.017|999|T|  1437   |  4.47699056|  0.37759778|1.83|1.75|  8.9| 11.9| | 0.0
0002 00721 1| |  4.20646238|  0.77172310|    1.2|  -17.8| 18| 23| 1.3| 1.3|1987.85|1985.32| 4|0.4|1.0|0.5|1.0|10.450|0.039| 9.984|0.036|999|T|         |  4.20645944|  0.77176056|1.77|1.62| 20.3| 26.6| |-0.3
0002 00733 1| |  4.85915252|  0.20385706|   -7.6|   -4.2| 35| 34| 1.5| 1.5|1983.54|1979.05| 5|1.2|0.4|1.2|0.4|12.678|0.244|10.782|0.064|999|T|         |  4.85918139|  0.20386361|1.82|1.60| 44.0| 60.0| |-0.1
0002 00734 1| |  4.09065035|  1.52656064|   55.5|    9.7| 83| 95| 2.1| 2.3|1960.71|1948.22| 3|1.2|1.8|1.1|1.8|12.624|0.248|12.767|0.297|999| |         |  4.09052250|  1.52653806|1.74|1.47|105.1|137.6| |-0.2
0002 00742 1| |  4.26030961|  2.37145593|   25.0|   -8.9|  8| 11| 1.1| 1.1|1990.89|1989.83| 9|1.0|0.5|1.0|0.5| 9.941|0.026| 8.597|0.014|999|T|  1360   |  4.26025278|  2.37147667|1.83|1.52|  8.1| 11.0| |-0.2
0002 00770 1| |  4.33855991|  2.34739452|   13.5|   50.1| 25| 32| 1.3| 1.3|1986.69|1982.78| 4|0.6|0.7|0.6|0.7|11.029|0.054|10.311|0.042|999|T|         |  4.33852917|  2.34727583|1.80|1.47| 25.7| 34.4| |-0.2
0002 00781 1| |  4.78526867|  0.83009648|   22.9|  -10.6| 43| 50| 1.7| 1.7|1976.29|1971.93| 4|0.7|0.5|0.7|0.5|12.178|0.142|12.126|0.188|999|T|         |  4.78520389|  0.83012972|1.76|1.54| 69.7| 90.6| |-0.2
0002 00785 1| |  4.15973777|  0.39289296|   11.1|   -7.0| 36| 52| 1.4| 1.5|1984.37|1975.20| 3|1.0|0.0|1.0|0.0|11.737|0.098|10.563|0.058|999|T|         |  4.15971250|  0.39290944|1.82|1.57| 37.8| 57.0| |-0.3
